cus_id_no,prim_acc_no,acc_opened_dt,acc_closed_dt,acc_link_created_dt,acc_link_end_dt,data_source_cde,data_source_ctry,created_dt
43265070816,27027837066852,1993-02-27T00:00:00.000+00:00,,1993-02-27T00:00:00.000+00:00,,CUST ACCT LINK,US,1993-02-27T00:00:00.000+00:00
57785486485,27032493558690,2009-03-19T00:00:00.000+00:00,,2009-03-19T00:00:00.000+00:00,,CUST ACCT LINK,AU,2009-03-19T00:00:00.000+00:00
55904666506,27055716056436,2005-11-25T00:00:00.000+00:00,,2005-11-25T00:00:00.000+00:00,,CUST ACCT LINK,CH,2005-11-25T00:00:00.000+00:00
82200539364,27092065791246,1990-10-11T00:00:00.000+00:00,2007-04-25T00:00:00.000+00:00,1990-10-11T00:00:00.000+00:00,2007-04-25T00:00:00.000+00:00,CUST ACCT LINK,AU,1990-10-11T00:00:00.000+00:00
37109535962,27097418198124,1995-05-05T00:00:00.000+00:00,1995-11-11T00:00:00.000+00:00,1995-05-05T00:00:00.000+00:00,1995-11-11T00:00:00.000+00:00,CUST ACCT LINK,US,1995-05-05T00:00:00.000+00:00
12394358435,27099806129390,1993-01-19T00:00:00.000+00:00,,1993-01-19T00:00:00.000+00:00,,CUST ACCT LINK,US,1993-01-19T00:00:00.000+00:00
90576226031,27144006180402,2005-11-01T00:00:00.000+00:00,,2005-11-01T00:00:00.000+00:00,,CUST ACCT LINK,NL,2005-11-01T00:00:00.000+00:00
7071544803,27147162827444,2006-08-01T00:00:00.000+00:00,,2006-08-01T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2006-08-01T00:00:00.000+00:00
78229060651,27154681160410,2002-07-08T00:00:00.000+00:00,,2002-07-08T00:00:00.000+00:00,,CUST ACCT LINK,PT,2002-07-08T00:00:00.000+00:00
8664365674,27167610426557,1992-06-09T00:00:00.000+00:00,2005-01-04T00:00:00.000+00:00,1992-06-09T00:00:00.000+00:00,2005-01-04T00:00:00.000+00:00,CUST ACCT LINK,NL,1992-06-09T00:00:00.000+00:00
22229991028,27183439840981,2002-10-22T00:00:00.000+00:00,,2002-10-22T00:00:00.000+00:00,,CUST ACCT LINK,DE,2002-10-22T00:00:00.000+00:00
72277155733,27195672625079,2004-01-07T00:00:00.000+00:00,,2004-01-07T00:00:00.000+00:00,,CUST ACCT LINK,CH,2004-01-07T00:00:00.000+00:00
88808558020,27203126876346,1993-02-04T00:00:00.000+00:00,2005-05-06T00:00:00.000+00:00,1993-02-04T00:00:00.000+00:00,2005-05-06T00:00:00.000+00:00,CUST ACCT LINK,BE,1993-02-04T00:00:00.000+00:00
3754557806,27256668125147,2001-09-08T00:00:00.000+00:00,,2001-09-08T00:00:00.000+00:00,,CUST ACCT LINK,DE,2001-09-08T00:00:00.000+00:00
58899061796,27300755007025,1999-12-26T00:00:00.000+00:00,2000-11-06T00:00:00.000+00:00,1999-12-26T00:00:00.000+00:00,2000-11-06T00:00:00.000+00:00,CUST ACCT LINK,CA,1999-12-26T00:00:00.000+00:00
67580305202,27321916106693,2007-12-14T00:00:00.000+00:00,,2007-12-14T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-12-14T00:00:00.000+00:00
57730748167,81688393158293,1998-09-22T00:00:00.000+00:00,,1998-09-22T00:00:00.000+00:00,,CUST ACCT LINK,DE,1998-09-22T00:00:00.000+00:00
1304628184,81749534453805,2005-06-17T00:00:00.000+00:00,,2005-06-17T00:00:00.000+00:00,,CUST ACCT LINK,GB,2005-06-17T00:00:00.000+00:00
59100863670,81798279929894,2008-07-12T00:00:00.000+00:00,,2008-07-12T00:00:00.000+00:00,,CUST ACCT LINK,BE,2008-07-12T00:00:00.000+00:00
86545053298,81800276655956,2005-08-25T00:00:00.000+00:00,,2005-08-25T00:00:00.000+00:00,,CUST ACCT LINK,US,2005-08-25T00:00:00.000+00:00
55270081315,81828297054872,1991-07-24T00:00:00.000+00:00,2001-04-21T00:00:00.000+00:00,1991-07-24T00:00:00.000+00:00,2001-04-21T00:00:00.000+00:00,CUST ACCT LINK,CA,1991-07-24T00:00:00.000+00:00
27228507028,81882947232145,1997-06-12T00:00:00.000+00:00,2001-12-08T00:00:00.000+00:00,1997-06-12T00:00:00.000+00:00,2001-12-08T00:00:00.000+00:00,CUST ACCT LINK,NO,1997-06-12T00:00:00.000+00:00
54374691753,81930934184170,1994-04-22T00:00:00.000+00:00,1995-11-09T00:00:00.000+00:00,1994-04-22T00:00:00.000+00:00,1995-11-09T00:00:00.000+00:00,CUST ACCT LINK,ZA,1994-04-22T00:00:00.000+00:00
47073783236,81933360599035,2002-05-04T00:00:00.000+00:00,,2002-05-04T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-05-04T00:00:00.000+00:00
53705466655,81997623800958,1999-09-27T00:00:00.000+00:00,2009-02-15T00:00:00.000+00:00,1999-09-27T00:00:00.000+00:00,2009-02-15T00:00:00.000+00:00,CUST ACCT LINK,AU,1999-09-27T00:00:00.000+00:00
49371917106,82004809651667,1997-07-20T00:00:00.000+00:00,2000-10-08T00:00:00.000+00:00,1997-07-20T00:00:00.000+00:00,2000-10-08T00:00:00.000+00:00,CUST ACCT LINK,AU,1997-07-20T00:00:00.000+00:00
67731868118,82020929669603,1997-01-21T00:00:00.000+00:00,1998-09-14T00:00:00.000+00:00,1997-01-21T00:00:00.000+00:00,1998-09-14T00:00:00.000+00:00,CUST ACCT LINK,AU,1997-01-21T00:00:00.000+00:00
43314268314,82048015438632,1990-12-23T00:00:00.000+00:00,1991-09-15T00:00:00.000+00:00,1990-12-23T00:00:00.000+00:00,1991-09-15T00:00:00.000+00:00,CUST ACCT LINK,US,1990-12-23T00:00:00.000+00:00
57089037308,82059924067849,2002-03-05T00:00:00.000+00:00,,2002-03-05T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-03-05T00:00:00.000+00:00
20507350927,82100847174120,1992-04-25T00:00:00.000+00:00,,1992-04-25T00:00:00.000+00:00,,CUST ACCT LINK,FI,1992-04-25T00:00:00.000+00:00
59769234492,82104816018581,1999-02-23T00:00:00.000+00:00,,1999-02-23T00:00:00.000+00:00,,CUST ACCT LINK,AU,1999-02-23T00:00:00.000+00:00
20935741380,82165263262683,2008-02-08T00:00:00.000+00:00,,2008-02-08T00:00:00.000+00:00,,CUST ACCT LINK,IT,2008-02-08T00:00:00.000+00:00
92364743860,82237240742380,1994-06-22T00:00:00.000+00:00,1999-04-27T00:00:00.000+00:00,1994-06-22T00:00:00.000+00:00,1999-04-27T00:00:00.000+00:00,CUST ACCT LINK,AU,1994-06-22T00:00:00.000+00:00
51646282744,82254666805923,2004-12-04T00:00:00.000+00:00,,2004-12-04T00:00:00.000+00:00,,CUST ACCT LINK,US,2004-12-04T00:00:00.000+00:00
82760642871,82268941178405,2001-03-17T00:00:00.000+00:00,,2001-03-17T00:00:00.000+00:00,,CUST ACCT LINK,NO,2001-03-17T00:00:00.000+00:00
76337265805,82329691714557,1995-02-19T00:00:00.000+00:00,1997-10-12T00:00:00.000+00:00,1995-02-19T00:00:00.000+00:00,1997-10-12T00:00:00.000+00:00,CUST ACCT LINK,IT,1995-02-19T00:00:00.000+00:00
12984674877,82329764942839,2003-01-20T00:00:00.000+00:00,,2003-01-20T00:00:00.000+00:00,,CUST ACCT LINK,AU,2003-01-20T00:00:00.000+00:00
35317790895,82340733966046,2004-05-05T00:00:00.000+00:00,,2004-05-05T00:00:00.000+00:00,,CUST ACCT LINK,DK,2004-05-05T00:00:00.000+00:00
74342618852,82342193510328,2003-01-02T00:00:00.000+00:00,,2003-01-02T00:00:00.000+00:00,,CUST ACCT LINK,NL,2003-01-02T00:00:00.000+00:00
11117974755,82409771751477,1994-03-24T00:00:00.000+00:00,,1994-03-24T00:00:00.000+00:00,,CUST ACCT LINK,US,1994-03-24T00:00:00.000+00:00
37624699968,82423587476663,2004-04-02T00:00:00.000+00:00,,2004-04-02T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-04-02T00:00:00.000+00:00
49492772688,82472480065150,1997-12-07T00:00:00.000+00:00,2008-09-26T00:00:00.000+00:00,1997-12-07T00:00:00.000+00:00,2008-09-26T00:00:00.000+00:00,CUST ACCT LINK,US,1997-12-07T00:00:00.000+00:00
7977974155,82472480065151,1992-10-25T00:00:00.000+00:00,2007-11-16T00:00:00.000+00:00,1992-10-25T00:00:00.000+00:00,2007-11-16T00:00:00.000+00:00,CUST ACCT LINK,DE,1992-10-25T00:00:00.000+00:00
87893836672,82476120537075,2002-01-01T00:00:00.000+00:00,,2002-01-01T00:00:00.000+00:00,,CUST ACCT LINK,AU,2002-01-01T00:00:00.000+00:00
83801291721,82490864077090,2004-07-16T00:00:00.000+00:00,,2004-07-16T00:00:00.000+00:00,,CUST ACCT LINK,NO,2004-07-16T00:00:00.000+00:00
44411528015,82497331429399,2000-02-01T00:00:00.000+00:00,,2000-02-01T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2000-02-01T00:00:00.000+00:00
48281451418,82497570846325,2000-03-15T00:00:00.000+00:00,,2000-03-15T00:00:00.000+00:00,,CUST ACCT LINK,CA,2000-03-15T00:00:00.000+00:00
51215942574,82536065362716,2002-02-26T00:00:00.000+00:00,,2002-02-26T00:00:00.000+00:00,,CUST ACCT LINK,NO,2002-02-26T00:00:00.000+00:00
27634764868,82562071915734,1991-02-14T00:00:00.000+00:00,1992-03-02T00:00:00.000+00:00,1991-02-14T00:00:00.000+00:00,1992-03-02T00:00:00.000+00:00,CUST ACCT LINK,IT,1991-02-14T00:00:00.000+00:00
4561255454,82579186125784,2001-10-24T00:00:00.000+00:00,,2001-10-24T00:00:00.000+00:00,,CUST ACCT LINK,US,2001-10-24T00:00:00.000+00:00
25259619871,82588878916582,2000-06-22T00:00:00.000+00:00,,2000-06-22T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-06-22T00:00:00.000+00:00
601450615,82637754135391,2009-06-07T00:00:00.000+00:00,,2009-06-07T00:00:00.000+00:00,,CUST ACCT LINK,US,2009-06-07T00:00:00.000+00:00
24443190609,82658322123632,2004-05-09T00:00:00.000+00:00,,2004-05-09T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-05-09T00:00:00.000+00:00
72442418420,82679109272117,2001-08-01T00:00:00.000+00:00,,2001-08-01T00:00:00.000+00:00,,CUST ACCT LINK,ES,2001-08-01T00:00:00.000+00:00
41240998901,82679655268610,1999-11-06T00:00:00.000+00:00,2009-03-25T00:00:00.000+00:00,1999-11-06T00:00:00.000+00:00,2009-03-25T00:00:00.000+00:00,CUST ACCT LINK,US,1999-11-06T00:00:00.000+00:00
49730115058,82733750204961,2006-09-18T00:00:00.000+00:00,,2006-09-18T00:00:00.000+00:00,,CUST ACCT LINK,AU,2006-09-18T00:00:00.000+00:00
24599332172,82737716897456,1997-10-16T00:00:00.000+00:00,2008-08-10T00:00:00.000+00:00,1997-10-16T00:00:00.000+00:00,2008-08-10T00:00:00.000+00:00,CUST ACCT LINK,AU,1997-10-16T00:00:00.000+00:00
46636141054,82744464262596,1995-02-06T00:00:00.000+00:00,2006-09-12T00:00:00.000+00:00,1995-02-06T00:00:00.000+00:00,2006-09-12T00:00:00.000+00:00,CUST ACCT LINK,AU,1995-02-06T00:00:00.000+00:00
373725368,82762312941496,1995-09-01T00:00:00.000+00:00,1999-11-11T00:00:00.000+00:00,1995-09-01T00:00:00.000+00:00,1999-11-11T00:00:00.000+00:00,CUST ACCT LINK,AU,1995-09-01T00:00:00.000+00:00
39168233781,82844359670373,2005-05-21T00:00:00.000+00:00,,2005-05-21T00:00:00.000+00:00,,CUST ACCT LINK,BE,2005-05-21T00:00:00.000+00:00
26224756486,82846394225788,1991-11-10T00:00:00.000+00:00,1992-07-11T00:00:00.000+00:00,1991-11-10T00:00:00.000+00:00,1992-07-11T00:00:00.000+00:00,CUST ACCT LINK,US,1991-11-10T00:00:00.000+00:00
99679839392,82847341201395,1993-02-15T00:00:00.000+00:00,2006-06-04T00:00:00.000+00:00,1993-02-15T00:00:00.000+00:00,2006-06-04T00:00:00.000+00:00,CUST ACCT LINK,US,1993-02-15T00:00:00.000+00:00
4612310798,82869056808119,1999-11-02T00:00:00.000+00:00,,1999-11-02T00:00:00.000+00:00,,CUST ACCT LINK,AT,1999-11-02T00:00:00.000+00:00
98833196562,82919174123192,2000-06-12T00:00:00.000+00:00,,2000-06-12T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2000-06-12T00:00:00.000+00:00
76853672326,82969452937392,1995-09-15T00:00:00.000+00:00,1999-01-02T00:00:00.000+00:00,1995-09-15T00:00:00.000+00:00,1999-01-02T00:00:00.000+00:00,CUST ACCT LINK,NO,1995-09-15T00:00:00.000+00:00
79397889339,82977212782284,2004-03-24T00:00:00.000+00:00,,2004-03-24T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-03-24T00:00:00.000+00:00
48281451418,82979185554114,2000-03-15T00:00:00.000+00:00,,2000-03-15T00:00:00.000+00:00,,CUST ACCT LINK,CA,2000-03-15T00:00:00.000+00:00
46461022504,82979567150418,2007-06-24T00:00:00.000+00:00,,2007-06-24T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-06-24T00:00:00.000+00:00
34951672904,82988573083231,2009-01-26T00:00:00.000+00:00,,2009-01-26T00:00:00.000+00:00,,CUST ACCT LINK,US,2009-01-26T00:00:00.000+00:00
55057439114,83021339214871,2005-12-20T00:00:00.000+00:00,,2005-12-20T00:00:00.000+00:00,,CUST ACCT LINK,SE,2005-12-20T00:00:00.000+00:00
5102685254,83050620247798,1992-11-26T00:00:00.000+00:00,2008-04-06T00:00:00.000+00:00,1992-11-26T00:00:00.000+00:00,2008-04-06T00:00:00.000+00:00,CUST ACCT LINK,US,1992-11-26T00:00:00.000+00:00
99345530771,83120622367134,1997-09-25T00:00:00.000+00:00,,1997-09-25T00:00:00.000+00:00,,CUST ACCT LINK,US,1997-09-25T00:00:00.000+00:00
18845113323,83164858913803,1995-12-25T00:00:00.000+00:00,2006-04-20T00:00:00.000+00:00,1995-12-25T00:00:00.000+00:00,2006-04-20T00:00:00.000+00:00,CUST ACCT LINK,US,1995-12-25T00:00:00.000+00:00
17883544737,83167522459619,1997-01-02T00:00:00.000+00:00,1998-10-15T00:00:00.000+00:00,1997-01-02T00:00:00.000+00:00,1998-10-15T00:00:00.000+00:00,CUST ACCT LINK,IT,1997-01-02T00:00:00.000+00:00
8735296125,83184882196474,2009-01-04T00:00:00.000+00:00,,2009-01-04T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2009-01-04T00:00:00.000+00:00
17566214801,83189694986771,2006-02-06T00:00:00.000+00:00,,2006-02-06T00:00:00.000+00:00,,CUST ACCT LINK,IT,2006-02-06T00:00:00.000+00:00
37085766859,83201614956826,2004-03-16T00:00:00.000+00:00,,2004-03-16T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-03-16T00:00:00.000+00:00
92769278521,83212223644040,2007-08-23T00:00:00.000+00:00,,2007-08-23T00:00:00.000+00:00,,CUST ACCT LINK,NO,2007-08-23T00:00:00.000+00:00
59136631098,83245788659542,2002-03-13T00:00:00.000+00:00,,2002-03-13T00:00:00.000+00:00,,CUST ACCT LINK,FR,2002-03-13T00:00:00.000+00:00
53171459893,83269212360877,1999-04-18T00:00:00.000+00:00,2000-12-02T00:00:00.000+00:00,1999-04-18T00:00:00.000+00:00,2000-12-02T00:00:00.000+00:00,CUST ACCT LINK,US,1999-04-18T00:00:00.000+00:00
73087795586,83276344974077,1991-06-21T00:00:00.000+00:00,1994-02-12T00:00:00.000+00:00,1991-06-21T00:00:00.000+00:00,1994-02-12T00:00:00.000+00:00,CUST ACCT LINK,US,1991-06-21T00:00:00.000+00:00
59166040443,83294190360649,2004-03-13T00:00:00.000+00:00,,2004-03-13T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2004-03-13T00:00:00.000+00:00
29469686236,83309532356053,1990-05-23T00:00:00.000+00:00,2003-02-05T00:00:00.000+00:00,1990-05-23T00:00:00.000+00:00,2003-02-05T00:00:00.000+00:00,CUST ACCT LINK,AU,1990-05-23T00:00:00.000+00:00
82988825612,83336889035119,2009-01-05T00:00:00.000+00:00,,2009-01-05T00:00:00.000+00:00,,CUST ACCT LINK,FI,2009-01-05T00:00:00.000+00:00
41170821189,83380443707706,2003-08-19T00:00:00.000+00:00,,2003-08-19T00:00:00.000+00:00,,CUST ACCT LINK,GB,2003-08-19T00:00:00.000+00:00
72510908177,83427773547047,1997-02-20T00:00:00.000+00:00,2006-09-02T00:00:00.000+00:00,1997-02-20T00:00:00.000+00:00,2006-09-02T00:00:00.000+00:00,CUST ACCT LINK,US,1997-02-20T00:00:00.000+00:00
61270003846,83446032425732,2006-11-06T00:00:00.000+00:00,,2006-11-06T00:00:00.000+00:00,,CUST ACCT LINK,CA,2006-11-06T00:00:00.000+00:00
86183198784,83455466965469,2000-06-15T00:00:00.000+00:00,,2000-06-15T00:00:00.000+00:00,,CUST ACCT LINK,AT,2000-06-15T00:00:00.000+00:00
70810409126,83507405115645,1995-01-27T00:00:00.000+00:00,1997-05-12T00:00:00.000+00:00,1995-01-27T00:00:00.000+00:00,1997-05-12T00:00:00.000+00:00,CUST ACCT LINK,AU,1995-01-27T00:00:00.000+00:00
46461022504,83517092231841,2007-06-24T00:00:00.000+00:00,,2007-06-24T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-06-24T00:00:00.000+00:00
39656227505,83524679712082,1993-10-24T00:00:00.000+00:00,2006-09-17T00:00:00.000+00:00,1993-10-24T00:00:00.000+00:00,2006-09-17T00:00:00.000+00:00,CUST ACCT LINK,US,1993-10-24T00:00:00.000+00:00
83302944841,83532337900838,1991-07-22T00:00:00.000+00:00,1993-07-04T00:00:00.000+00:00,1991-07-22T00:00:00.000+00:00,1993-07-04T00:00:00.000+00:00,CUST ACCT LINK,AU,1991-07-22T00:00:00.000+00:00
2292436261,83556206448663,2001-01-14T00:00:00.000+00:00,,2001-01-14T00:00:00.000+00:00,,CUST ACCT LINK,AU,2001-01-14T00:00:00.000+00:00
98921642141,83557720661401,1994-03-15T00:00:00.000+00:00,2008-01-14T00:00:00.000+00:00,1994-03-15T00:00:00.000+00:00,2008-01-14T00:00:00.000+00:00,CUST ACCT LINK,AU,1994-03-15T00:00:00.000+00:00
9119741240,83645993551024,2001-09-22T00:00:00.000+00:00,,2001-09-22T00:00:00.000+00:00,,CUST ACCT LINK,AU,2001-09-22T00:00:00.000+00:00
123515273,83661178870996,2001-05-13T00:00:00.000+00:00,,2001-05-13T00:00:00.000+00:00,,CUST ACCT LINK,NL,2001-05-13T00:00:00.000+00:00
91708461955,83666843254258,2003-04-02T00:00:00.000+00:00,,2003-04-02T00:00:00.000+00:00,,CUST ACCT LINK,AU,2003-04-02T00:00:00.000+00:00
72578925737,83669114025663,1990-01-13T00:00:00.000+00:00,1990-04-01T00:00:00.000+00:00,1990-01-13T00:00:00.000+00:00,1990-04-01T00:00:00.000+00:00,CUST ACCT LINK,AU,1990-01-13T00:00:00.000+00:00
37062704454,83706814765386,2004-09-22T00:00:00.000+00:00,,2004-09-22T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-09-22T00:00:00.000+00:00
57962134183,83753984176978,1992-01-15T00:00:00.000+00:00,1998-07-11T00:00:00.000+00:00,1992-01-15T00:00:00.000+00:00,1998-07-11T00:00:00.000+00:00,CUST ACCT LINK,US,1992-01-15T00:00:00.000+00:00
18470716962,83772064850721,2005-10-21T00:00:00.000+00:00,,2005-10-21T00:00:00.000+00:00,,CUST ACCT LINK,CA,2005-10-21T00:00:00.000+00:00
6971224997,83778070310591,1994-01-03T00:00:00.000+00:00,2009-12-02T00:00:00.000+00:00,1994-01-03T00:00:00.000+00:00,2009-12-02T00:00:00.000+00:00,CUST ACCT LINK,US,1994-01-03T00:00:00.000+00:00
54874806044,83786419711502,1990-07-04T00:00:00.000+00:00,,1990-07-04T00:00:00.000+00:00,,CUST ACCT LINK,GB,1990-07-04T00:00:00.000+00:00
38212508224,83788361156220,2009-12-10T00:00:00.000+00:00,,2009-12-10T00:00:00.000+00:00,,CUST ACCT LINK,AT,2009-12-10T00:00:00.000+00:00
77793129840,83796084937546,2004-12-27T00:00:00.000+00:00,,2004-12-27T00:00:00.000+00:00,,CUST ACCT LINK,AU,2004-12-27T00:00:00.000+00:00
53808901353,83797002664773,1998-11-12T00:00:00.000+00:00,,1998-11-12T00:00:00.000+00:00,,CUST ACCT LINK,US,1998-11-12T00:00:00.000+00:00
51974336766,83828665412284,1991-02-20T00:00:00.000+00:00,1995-01-20T00:00:00.000+00:00,1991-02-20T00:00:00.000+00:00,1995-01-20T00:00:00.000+00:00,CUST ACCT LINK,GB,1991-02-20T00:00:00.000+00:00
25259619871,83868237269508,2000-06-22T00:00:00.000+00:00,,2000-06-22T00:00:00.000+00:00,,CUST ACCT LINK,US,2000-06-22T00:00:00.000+00:00
47195373668,83870806822096,1993-11-13T00:00:00.000+00:00,,1993-11-13T00:00:00.000+00:00,,CUST ACCT LINK,ES,1993-11-13T00:00:00.000+00:00
63889670687,83876118443510,1996-02-23T00:00:00.000+00:00,2006-07-09T00:00:00.000+00:00,1996-02-23T00:00:00.000+00:00,2006-07-09T00:00:00.000+00:00,CUST ACCT LINK,AU,1996-02-23T00:00:00.000+00:00
70908431482,83877354897105,2005-09-05T00:00:00.000+00:00,,2005-09-05T00:00:00.000+00:00,,CUST ACCT LINK,US,2005-09-05T00:00:00.000+00:00
1334940240,83885070530194,1995-06-17T00:00:00.000+00:00,2009-04-03T00:00:00.000+00:00,1995-06-17T00:00:00.000+00:00,2009-04-03T00:00:00.000+00:00,CUST ACCT LINK,IT,1995-06-17T00:00:00.000+00:00
80850855345,83891555322417,1990-09-16T00:00:00.000+00:00,1996-11-06T00:00:00.000+00:00,1990-09-16T00:00:00.000+00:00,1996-11-06T00:00:00.000+00:00,CUST ACCT LINK,AU,1990-09-16T00:00:00.000+00:00
84104502118,83891555322418,1996-08-13T00:00:00.000+00:00,,1996-08-13T00:00:00.000+00:00,,CUST ACCT LINK,ES,1996-08-13T00:00:00.000+00:00
63047424577,83910634052793,2005-05-08T00:00:00.000+00:00,,2005-05-08T00:00:00.000+00:00,,CUST ACCT LINK,AU,2005-05-08T00:00:00.000+00:00
88394463905,83944964011638,1999-03-07T00:00:00.000+00:00,,1999-03-07T00:00:00.000+00:00,,CUST ACCT LINK,AU,1999-03-07T00:00:00.000+00:00
71104517886,83965821598841,1996-04-26T00:00:00.000+00:00,2001-09-17T00:00:00.000+00:00,1996-04-26T00:00:00.000+00:00,2001-09-17T00:00:00.000+00:00,CUST ACCT LINK,US,1996-04-26T00:00:00.000+00:00
42360317906,84041254388743,1996-11-09T00:00:00.000+00:00,1999-03-12T00:00:00.000+00:00,1996-11-09T00:00:00.000+00:00,1999-03-12T00:00:00.000+00:00,CUST ACCT LINK,ES,1996-11-09T00:00:00.000+00:00
77280291252,84047982727954,2006-04-10T00:00:00.000+00:00,,2006-04-10T00:00:00.000+00:00,,CUST ACCT LINK,NL,2006-04-10T00:00:00.000+00:00
1772341746,84052542061247,1992-08-26T00:00:00.000+00:00,1994-11-19T00:00:00.000+00:00,1992-08-26T00:00:00.000+00:00,1994-11-19T00:00:00.000+00:00,CUST ACCT LINK,NL,1992-08-26T00:00:00.000+00:00
73511727163,84057082528091,2008-12-10T00:00:00.000+00:00,,2008-12-10T00:00:00.000+00:00,,CUST ACCT LINK,AU,2008-12-10T00:00:00.000+00:00
16752760184,84100147764343,1993-09-13T00:00:00.000+00:00,2004-02-21T00:00:00.000+00:00,1993-09-13T00:00:00.000+00:00,2004-02-21T00:00:00.000+00:00,CUST ACCT LINK,AU,1993-09-13T00:00:00.000+00:00
6009237634,84122492268886,1996-05-24T00:00:00.000+00:00,,1996-05-24T00:00:00.000+00:00,,CUST ACCT LINK,AU,1996-05-24T00:00:00.000+00:00
99526333682,84160627004265,2009-03-05T00:00:00.000+00:00,,2009-03-05T00:00:00.000+00:00,,CUST ACCT LINK,BE,2009-03-05T00:00:00.000+00:00
32381856601,84167763785301,1996-05-10T00:00:00.000+00:00,2005-07-05T00:00:00.000+00:00,1996-05-10T00:00:00.000+00:00,2005-07-05T00:00:00.000+00:00,CUST ACCT LINK,FI,1996-05-10T00:00:00.000+00:00
33896770243,84177769027332,1997-04-09T00:00:00.000+00:00,2002-04-03T00:00:00.000+00:00,1997-04-09T00:00:00.000+00:00,2002-04-03T00:00:00.000+00:00,CUST ACCT LINK,AU,1997-04-09T00:00:00.000+00:00
87361282449,84185216685866,1998-06-01T00:00:00.000+00:00,,1998-06-01T00:00:00.000+00:00,,CUST ACCT LINK,US,1998-06-01T00:00:00.000+00:00
39168233781,84235375647114,2005-05-21T00:00:00.000+00:00,,2005-05-21T00:00:00.000+00:00,,CUST ACCT LINK,BE,2005-05-21T00:00:00.000+00:00
29938767126,84291623362729,2001-09-21T00:00:00.000+00:00,,2001-09-21T00:00:00.000+00:00,,CUST ACCT LINK,US,2001-09-21T00:00:00.000+00:00
55597077115,84316762312578,2008-01-03T00:00:00.000+00:00,,2008-01-03T00:00:00.000+00:00,,CUST ACCT LINK,AU,2008-01-03T00:00:00.000+00:00
64862162944,84338538509468,1993-08-08T00:00:00.000+00:00,1995-10-18T00:00:00.000+00:00,1993-08-08T00:00:00.000+00:00,1995-10-18T00:00:00.000+00:00,CUST ACCT LINK,ZA,1993-08-08T00:00:00.000+00:00
8664365674,84392958563211,1992-06-09T00:00:00.000+00:00,2005-01-04T00:00:00.000+00:00,1992-06-09T00:00:00.000+00:00,2005-01-04T00:00:00.000+00:00,CUST ACCT LINK,NL,1992-06-09T00:00:00.000+00:00
52028319027,84397697085577,1997-12-22T00:00:00.000+00:00,2005-11-18T00:00:00.000+00:00,1997-12-22T00:00:00.000+00:00,2005-11-18T00:00:00.000+00:00,CUST ACCT LINK,BE,1997-12-22T00:00:00.000+00:00
40144245666,84438266682504,2008-04-07T00:00:00.000+00:00,,2008-04-07T00:00:00.000+00:00,,CUST ACCT LINK,US,2008-04-07T00:00:00.000+00:00
46147053382,84438811177645,1991-02-26T00:00:00.000+00:00,2004-03-13T00:00:00.000+00:00,1991-02-26T00:00:00.000+00:00,2004-03-13T00:00:00.000+00:00,CUST ACCT LINK,AU,1991-02-26T00:00:00.000+00:00
22586394419,84450891992808,2007-04-03T00:00:00.000+00:00,,2007-04-03T00:00:00.000+00:00,,CUST ACCT LINK,CA,2007-04-03T00:00:00.000+00:00
6029246402,84503362894202,2005-04-02T00:00:00.000+00:00,,2005-04-02T00:00:00.000+00:00,,CUST ACCT LINK,AU,2005-04-02T00:00:00.000+00:00
13706312715,84513267590620,2002-05-02T00:00:00.000+00:00,,2002-05-02T00:00:00.000+00:00,,CUST ACCT LINK,ZA,2002-05-02T00:00:00.000+00:00
39351937900,84516112654217,1999-12-04T00:00:00.000+00:00,,1999-12-04T00:00:00.000+00:00,,CUST ACCT LINK,US,1999-12-04T00:00:00.000+00:00
91666642201,84517711285923,1999-12-25T00:00:00.000+00:00,2000-11-21T00:00:00.000+00:00,1999-12-25T00:00:00.000+00:00,2000-11-21T00:00:00.000+00:00,CUST ACCT LINK,BE,1999-12-25T00:00:00.000+00:00
31094472834,84605414616239,1998-09-08T00:00:00.000+00:00,,1998-09-08T00:00:00.000+00:00,,CUST ACCT LINK,IT,1998-09-08T00:00:00.000+00:00
96446895444,84610051817561,2004-05-24T00:00:00.000+00:00,,2004-05-24T00:00:00.000+00:00,,CUST ACCT LINK,US,2004-05-24T00:00:00.000+00:00
71577763925,84633278447004,2007-10-07T00:00:00.000+00:00,,2007-10-07T00:00:00.000+00:00,,CUST ACCT LINK,US,2007-10-07T00:00:00.000+00:00
